filename,width,height,brightness,contrast,r_mean,g_mean,b_mean,class
attentive_0024.jpg,224,224,100.70428093112245,54.665108776215426,109.88438695790816,97.25767299107143,94.37035634566327,attentive
attentive_0025.jpg,224,224,123.65274234693878,47.532163725857004,134.3248365752551,120.34213568239795,112.62468112244898,attentive
attentive_0026.jpg,224,224,126.30685985331633,40.04252519654426,132.53332270408163,124.36467633928571,119.82336176658163,attentive
attentive_0027.jpg,224,224,105.21912866709184,53.61240911727551,114.06648596938776,101.87446189413265,99.27754304846938,attentive
attentive_0028.jpg,224,224,124.7895208864796,46.94724452549259,135.0189134247449,121.65609056122449,114.07338169642857,attentive
attentive_0029.jpg,224,224,126.11720742984694,39.68225341523576,132.18195950255102,124.25219228316327,119.65451610331633,attentive
attentive_0030.jpg,224,224,98.63494499362245,54.69041287567649,107.84448740433673,95.1625677614796,92.37390385841837,attentive
attentive_0031.jpg,224,224,126.21394690688776,46.05436298860385,135.83868781887756,123.25747369260205,116.22566565688776,attentive
attentive_0032.jpg,224,224,126.18572624362245,39.790916656098574,132.26674107142858,124.30907206632654,119.76785714285714,attentive
attentive_0033.jpg,224,224,100.8520806760204,54.78151105745797,110.05811543367346,97.38295200892857,94.63582190688776,attentive
attentive_0034.jpg,224,224,123.79354671556122,46.49500362977097,134.29251036352042,120.57320232780613,112.79986447704081,attentive
attentive_0035.jpg,224,224,126.59514508928571,39.220498776296495,132.6732102997449,124.71882971938776,120.13263313137755,attentive
attentive_0036.jpg,224,224,97.78822544642857,54.41512082824723,106.96611926020408,94.3231425382653,91.58065609056122,attentive
attentive_0037.jpg,224,224,123.55837452168367,47.37296028002978,134.41424186862244,120.18449059311224,112.35293765943878,attentive
attentive_0038.jpg,224,224,126.54565927933673,39.35518497269849,132.6959303252551,124.6307597257653,120.09893176020408,attentive
attentive_0039.jpg,224,224,98.56182238520408,54.618566289689056,108.05375079719387,94.97349330357143,92.14485012755102,attentive
attentive_0040.jpg,224,224,126.3442681760204,39.72272187453875,132.57320232780611,124.4145208864796,119.7555006377551,attentive
attentive_0041.jpg,224,224,123.83183195153062,47.23638015146373,134.54526068239795,120.51923230229592,112.71637834821429,attentive
attentive_0042.jpg,224,224,97.1401666135204,54.129209536993905,106.4879225127551,93.59552375637755,90.83334661989795,attentive
attentive_0043.jpg,224,224,126.5238958864796,47.52032563682057,138.8288026147959,122.72269610969387,113.72265625,attentive
attentive_0044.jpg,224,224,128.45073341836735,39.66403628395056,134.86013233418367,126.46986607142857,121.72624362244898,attentive
attentive_0045.jpg,224,224,102.3958665497449,54.07964881939064,112.18142139668367,98.69184470663265,95.81293845663265,attentive
attentive_0046.jpg,224,224,127.67619977678571,39.95526940776816,134.0186144770408,125.7387994260204,120.9466477997449,attentive
attentive_0047.jpg,224,224,126.06568877551021,50.21158863258293,138.49457908163265,122.26213727678571,113.00813137755102,attentive
attentive_0048.jpg,224,224,101.72476881377551,54.748570685035546,111.55867346938776,98.02082669005102,95.00807158801021,attentive
attentive_0049.jpg,224,224,127.59929049744898,39.36990960949582,133.9286511479592,125.64176100127551,120.98158482142857,attentive
attentive_0050.jpg,224,224,120.13289221938776,48.976713532908235,132.8840880102041,116.20816725127551,106.84052136479592,attentive
attentive_0051.jpg,224,224,102.76323341836735,54.77442748973438,112.693359375,98.98142538265306,96.19852120535714,attentive
attentive_0052.jpg,224,224,124.7825852997449,47.84681542166413,136.56062659438774,121.15666852678571,112.53962053571429,attentive
attentive_0053.jpg,224,224,128.08045679209184,39.21941447825434,134.5513990752551,126.07178730867346,121.32954001913265,attentive
attentive_0054.jpg,224,224,102.8018574617347,53.42875048963825,112.88239397321429,98.95994100765306,96.07567362882654,attentive
attentive_0055.jpg,224,224,133.59685905612244,49.31662002996951,145.9502949617347,129.74862484056123,120.86987802933673,attentive
attentive_0056.jpg,224,224,128.00043845663265,39.5003360284932,134.6376355229592,125.91135204081633,121.19507334183673,attentive
attentive_0057.jpg,224,224,104.40200494260205,54.628792496931574,114.53631218112245,100.57057158801021,97.47494818239795,attentive
attentive_0058.jpg,224,224,119.20013552295919,48.542759691601084,126.1352838010204,116.50950653698979,114.92673788265306,attentive
attentive_0059.jpg,224,224,126.17570153061224,51.473357741891014,134.0124362244898,123.4810865752551,119.43654336734694,attentive
attentive_0060.jpg,224,224,133.62454161352042,47.253165837535846,144.48644770408163,130.23523198341837,122.50251116071429,attentive
attentive_0061.jpg,224,224,128.2569355867347,38.987463027570904,134.36635044642858,126.3807597257653,121.78178810586735,attentive
attentive_0062.jpg,224,224,101.74956154336735,54.244439377793114,111.96667729591837,97.88853236607143,94.76580436862245,attentive
attentive_0063.jpg,224,224,125.55297353316327,51.66365911737786,133.4732740752551,122.7791972257653,118.95599489795919,attentive
attentive_0064.jpg,224,224,135.0575573979592,47.377444056449065,145.89803890306123,131.6287069515306,124.20005580357143,attentive
attentive_0065.jpg,224,224,128.66206951530611,39.158320244589405,134.8600526147959,126.72947225765306,122.24192841198979,attentive
attentive_0066.jpg,224,224,102.9883808992347,54.63923712661428,112.97279575892857,99.20798788265306,96.28097098214286,attentive
attentive_0067.jpg,224,224,125.62234933035714,51.39251217896271,133.56385522959184,122.84980867346938,118.98158482142857,attentive
attentive_0068.jpg,224,224,128.61886160714286,39.059662935079466,134.79191246811226,126.70238759566327,122.19319993622449,attentive
attentive_0069.jpg,224,224,132.6468431122449,47.182959484707936,143.21625876913265,129.32969945790816,121.9461894132653,attentive
attentive_0070.jpg,224,224,103.08466198979592,54.84259028293495,113.34743702168367,99.21109693877551,96.06413424744898,attentive
attentive_0071.jpg,224,224,124.87400350765306,54.779555802690105,132.42926897321428,122.18877551020408,118.85379464285714,attentive
attentive_0072.jpg,224,224,129.2550422512755,46.85252888773273,139.71719547193877,125.99168925382654,118.56606744260205,attentive
attentive_0073.jpg,224,224,128.53938137755102,39.95264161322702,134.8172233737245,126.60180165816327,121.99256616709184,attentive
attentive_0074.jpg,224,224,105.17635921556122,53.94764592845298,114.74914301658163,101.53495695153062,98.83669483418367,attentive
attentive_0075.jpg,224,224,125.14604591836735,54.29861581879576,131.9666374362245,122.6861647002551,119.89156170280613,attentive
attentive_0076.jpg,224,224,128.3674465880102,46.09039277536434,139.85453204719389,124.76622289540816,116.70744977678571,attentive
attentive_0077.jpg,224,224,129.36937978316325,39.355473756956144,135.64337531887756,127.43012595663265,122.89357461734694,attentive
attentive_0078.jpg,224,224,105.07124920280613,54.33647405921348,114.5155253507653,101.44226323341837,98.95200892857143,attentive
attentive_0079.jpg,224,224,123.92472496811224,55.127511679462906,130.6356425382653,121.54462292729592,118.66426179846938,attentive
attentive_0080.jpg,224,224,130.77612802933675,45.41896804163462,141.55418925382654,127.40222417091837,119.82806521045919,attentive
attentive_0081.jpg,224,224,102.77387595663265,54.87313181001199,112.12055564413265,99.18351403061224,96.755859375,attentive
attentive_0082.jpg,224,224,129.5616230867347,39.61354426780601,135.82433832908163,127.64899553571429,122.95709103954081,attentive
attentive_0083.jpg,224,224,123.47991071428571,55.40271089470103,129.85578762755102,121.1825175382653,118.63773517219387,attentive
attentive_0084.jpg,224,224,129.44929846938774,46.385007252192125,140.79334741709184,125.90611049107143,117.89241868622449,attentive
attentive_0085.jpg,224,224,129.57537468112244,39.48083972582035,135.60843829719389,127.74204799107143,123.20992107780613,attentive
attentive_0086.jpg,224,224,99.89614556760205,54.924638154530484,109.1890943877551,96.28455835459184,94.13081951530613,attentive
attentive_0087.jpg,224,224,124.18243781887755,55.17417233609269,130.76590401785714,121.77628746811224,119.42504384566327,attentive
attentive_0088.jpg,224,224,129.5227200255102,39.41560864002617,135.48820153061226,127.69166533801021,123.29974489795919,attentive
attentive_0089.jpg,224,224,128.57085060586735,46.30752380685854,139.63815369897958,125.09042171556122,117.3633808992347,attentive
attentive_0090.jpg,224,224,103.3315728635204,54.55921188660493,112.62573740433673,99.71382732780613,97.63077965561224,attentive
attentive_0091.jpg,224,224,125.48634805484694,55.11968234256537,132.24551578443877,123.00581951530613,120.63129783163265,attentive
attentive_0092.jpg,224,224,129.87681361607142,39.73127546830115,136.0616828762755,127.96940768494898,123.48186383928571,attentive
attentive_0093.jpg,224,224,128.8906847895408,46.5483387001041,140.34933035714286,125.26664142219387,117.40361926020408,attentive
attentive_0094.jpg,224,224,100.13976801658163,53.59822968108354,109.85275829081633,96.31020806760205,94.40001195790816,attentive
attentive_0095.jpg,224,224,125.88157684948979,54.878668844982194,133.51413026147958,123.18732063137755,119.66107302295919,attentive
attentive_0096.jpg,224,224,132.8069993622449,45.7630335662694,143.0690768494898,129.6540975765306,122.0992506377551,attentive
attentive_0097.jpg,224,224,129.63303172831633,40.02803147588914,136.09520487882654,127.66739078443878,122.73553093112245,attentive
attentive_0098.jpg,224,224,104.23411591198979,53.61389403965749,114.25494260204081,100.51114078443878,97.03547512755102,attentive
attentive_0099.jpg,224,224,125.49234693877551,54.059391326591644,132.98614875637756,122.88984773596938,119.10642538265306,attentive
attentive_0100.jpg,224,224,128.77859933035714,39.87929948210641,135.05978954081633,126.90720663265306,121.83627630739795,attentive
attentive_0101.jpg,224,224,131.8250956632653,45.79500865022313,141.76925223214286,128.84665975765307,121.11529416454081,attentive
attentive_0102.jpg,224,224,100.78194754464286,53.77025738197565,111.23007015306122,96.92145647321429,93.09907126913265,attentive
attentive_0103.jpg,224,224,125.44210379464286,53.88752314682224,132.82485650510205,122.84944993622449,119.3282246492347,attentive
attentive_0104.jpg,224,224,128.61678890306123,40.28864624535359,135.1813815369898,126.63020169005102,121.53882334183673,attentive
attentive_0105.jpg,224,224,130.00954639668367,46.16164478788855,140.58565848214286,126.83765146683673,118.5928730867347,attentive
attentive_0106.jpg,224,224,102.10419323979592,54.096521322680346,112.40064971301021,98.31991390306122,94.43506855867346,attentive
attentive_0107.jpg,224,224,124.86882174744898,54.47047838490445,132.28260522959184,122.2674784757653,118.7275390625,attentive
attentive_0108.jpg,224,224,128.67560188137756,48.59581041218483,139.86170679209184,125.3299784757653,116.57298309948979,attentive
attentive_0109.jpg,224,224,127.19312021683673,40.77275442852729,133.94517299107142,125.13795440051021,119.93000637755102,attentive
attentive_0110.jpg,224,224,101.59285315688776,54.606780697906146,111.78852439413265,97.81720344387755,94.15310108418367,attentive
attentive_0111.jpg,224,224,125.29131457270408,54.242816487010096,132.74139030612244,122.6302415497449,119.33229033801021,attentive
attentive_0112.jpg,224,224,126.2612603635204,39.89003192778553,132.93941326530611,124.18859614158163,119.22032445790816,attentive
attentive_0113.jpg,224,224,127.67253268494898,48.460355944061895,139.4982461734694,124.05187739158163,115.20826690051021,attentive
attentive_0114.jpg,224,224,103.73826132015306,54.30288724530191,113.60367506377551,100.05357142857143,96.7086256377551,attentive
attentive_0115.jpg,224,224,125.4097975127551,54.4942254768569,133.0474928252551,122.69728555484694,119.2022480867347,attentive
attentive_0116.jpg,224,224,128.26719945790816,45.62226688785514,139.7023477359694,124.69804288903062,116.50725446428571,attentive
attentive_0117.jpg,224,224,102.97439014668367,55.27805015256826,113.16635443239795,99.15064971301021,95.70655293367346,attentive
attentive_0118.jpg,224,224,125.95784837372449,40.78888398359144,133.64949378188774,123.49956154336735,118.22688137755102,attentive
attentive_0119.jpg,224,224,125.90989716198979,53.52506804350173,133.5663066007653,123.17520328443878,119.67982700892857,attentive
attentive_0120.jpg,224,224,126.71077806122449,40.90900940631972,134.59675940688774,124.22068319515306,118.62647480867346,attentive
attentive_0121.jpg,224,224,99.58498086734694,52.93191946948574,109.4795918367347,95.84821428571429,92.65533322704081,attentive
attentive_0122.jpg,224,224,128.23624840561226,46.490245247887245,139.49047353316325,124.77226163903062,116.39805883290816,attentive
attentive_0123.jpg,224,224,126.88901068239795,40.6626432006889,134.86356026785714,124.36077008928571,118.80400988520408,attentive
attentive_0124.jpg,224,224,102.9183274872449,55.26070287940301,113.1826171875,99.0840840242347,95.60132334183673,attentive
attentive_0125.jpg,224,224,127.35845822704081,46.61857130389458,138.39146205357142,123.98130580357143,115.67729591836735,attentive
attentive_0126.jpg,224,224,128.3581991390306,41.0926631556037,136.7314453125,125.72086256377551,119.8530572385204,attentive
attentive_0127.jpg,224,224,100.30968989158163,51.26702887370326,109.95948262117346,96.67370854591837,93.4873046875,attentive
attentive_0128.jpg,224,224,129.83822943239795,45.95943308574198,141.42765465561226,126.29569913903062,117.61933992346938,attentive
attentive_0129.jpg,224,224,127.9487603635204,40.98283030831339,136.07487643494898,125.41521843112245,119.56756218112245,attentive
attentive_0130.jpg,224,224,103.28671077806122,54.55117728020894,113.61547353316327,99.39775988520408,95.99174904336735,attentive
attentive_0131.jpg,224,224,129.7069316007653,47.29745506055756,141.57860331632654,126.08442283163265,117.14335538903062,attentive
attentive_0132.jpg,224,224,127.7916334502551,41.267956755546194,135.95519770408163,125.23806202168367,119.43937340561224,attentive
attentive_0133.jpg,224,224,104.51488759566327,54.01858597482156,114.86515465561224,100.62280771683673,97.19654815051021,attentive
attentive_0134.jpg,224,224,124.61473612882654,50.959841464881386,137.49884406887756,120.70663265306122,110.8433912627551,attentive
attentive_0135.jpg,224,224,127.73341836734694,41.03947276923778,135.35118383290816,125.39343510841837,119.7801737882653,attentive
attentive_0136.jpg,224,224,123.10176179846938,53.30218471594766,129.83207110969389,120.63187579719387,118.04123485331633,attentive
attentive_0137.jpg,224,224,104.33284837372449,54.27256693239018,114.02162388392857,100.68465003188776,97.53653140943878,attentive
attentive_0138.jpg,224,224,128.3767936862245,48.72748497658197,139.93122209821428,124.88982780612245,115.99256616709184,attentive
attentive_0139.jpg,224,224,127.29874840561224,41.142648789959054,134.9735730229592,124.94058912627551,119.30351163903062,attentive
attentive_0140.jpg,224,224,122.49437978316327,53.92771892344059,129.4178093112245,119.91639429209184,117.43610491071429,attentive
attentive_0141.jpg,224,224,103.14740114795919,54.04694977735343,112.80269451530613,99.44044961734694,96.66755022321429,attentive
attentive_0142.jpg,224,224,120.77501195790816,47.926913740675715,132.42330994897958,117.26389110331633,108.2484056122449,attentive
attentive_0143.jpg,224,224,127.41007653061224,41.21964963231092,135.27166374362244,124.98704559948979,119.32330197704081,attentive
attentive_0144.jpg,224,224,123.00783242984694,54.055810884740865,129.92508370535714,120.44624920280613,117.87790975765306,attentive
attentive_0145.jpg,224,224,104.08805006377551,54.865672764377905,114.14453125,100.29829001913265,97.05028300382654,attentive
attentive_0146.jpg,224,224,128.06534996811226,48.03842072779556,139.57449776785714,124.56857860331633,115.89861686862245,attentive
attentive_0147.jpg,224,224,127.3667291135204,41.187042927765184,134.76030373086735,125.08673469387755,119.69280133928571,attentive
attentive_0148.jpg,224,224,124.08569834183673,53.26540036289709,131.1563496492347,121.47056361607143,118.84526466836735,attentive
attentive_0149.jpg,224,224,104.2865911989796,54.34252138493311,114.3682637117347,100.49360251913265,97.24402104591837,attentive
attentive_0150.jpg,224,224,126.5550462372449,47.92169569468094,137.1334303252551,123.36246412627551,115.23822146045919,attentive
attentive_0151.jpg,224,224,120.89628507653062,49.86764055186036,128.02941645408163,118.10815927933673,116.48100685586735,attentive
attentive_0152.jpg,224,224,123.53256536989795,53.68682600745118,130.77784199617346,120.88303172831633,118.11222496811224,attentive
attentive_0153.jpg,224,224,127.37482063137755,41.18743945396012,134.68104272959184,125.1263352997449,119.79139429209184,attentive
attentive_0154.jpg,224,224,104.36371970663265,54.06661209502765,113.9565728635204,100.7733378507653,97.62264827806122,attentive
attentive_0155.jpg,224,224,125.19062898596938,47.99699125319046,135.25520169005102,122.19872050382654,114.2430644132653,attentive
attentive_0156.jpg,224,224,123.81670519770408,53.691123209795876,130.87049585459184,121.22562579719387,118.65371890943878,attentive
attentive_0157.jpg,224,224,126.89217952806122,41.6559049724023,134.28645169005102,124.61124840561224,119.23788265306122,attentive
attentive_0158.jpg,224,224,97.8442083864796,53.927129603360086,107.11957908163265,94.29115513392857,91.67020089285714,attentive
attentive_0159.jpg,224,224,126.31534996811224,46.84271958605483,136.27465322066325,123.32055165816327,115.62916533801021,attentive
attentive_0160.jpg,224,224,126.92281170280613,41.14971625653769,134.31068638392858,124.63524394132654,119.28627232142857,attentive
attentive_0161.jpg,224,224,124.3696588010204,52.580716006935006,130.8701769770408,121.99304448341837,119.56164301658163,attentive
attentive_0162.jpg,224,224,98.7377630739796,52.95661065942974,108.19015066964286,95.16037547831633,92.32672991071429,attentive
attentive_0163.jpg,224,224,127.56251992984694,46.341132437005534,137.64255819515307,124.53449856505102,116.68463010204081,attentive
attentive_0164.jpg,224,224,124.36706792091837,52.83076368460497,130.9782166772959,121.92584103954081,119.58623644770408,attentive
attentive_0165.jpg,224,224,127.57348134566327,41.51189739153597,135.20511798469389,125.1753228635204,119.87167171556122,attentive
attentive_0166.jpg,224,224,101.564453125,54.59892965426718,111.25546077806122,97.94760443239795,94.6899115114796,attentive
attentive_0167.jpg,224,224,127.84016262755102,46.32801225901572,138.0291374362245,124.74561543367346,116.97817681760205,attentive
attentive_0168.jpg,224,224,127.61053093112245,41.96106014281185,135.32619180484693,125.18746014030613,119.81271922831633,attentive
attentive_0169.jpg,224,224,122.408203125,54.65293863866236,129.00330835459184,120.01853475765306,117.36405851403062,attentive
attentive_0170.jpg,224,224,100.44694674744898,55.78284664657453,109.6600566007653,96.9966119260204,94.0259088010204,attentive
attentive_0171.jpg,224,224,128.44768415178572,46.98515939212132,138.67954799107142,125.34456712372449,117.5364915497449,attentive
attentive_0172.jpg,224,224,121.33320711096938,54.4733280898151,127.86320153061224,118.94868064413265,116.40154655612245,attentive
attentive_0173.jpg,224,224,127.78924186862245,41.39083396905879,135.35495057397958,125.42119738520408,120.107421875,attentive
attentive_0174.jpg,224,224,105.07601243622449,55.75859689234394,113.5960618622449,101.90977758290816,99.02887834821429,attentive
attentive_0175.jpg,224,224,128.4039979272959,47.04016640300005,138.71980628188774,125.28643176020408,117.34414859693878,attentive
attentive_0176.jpg,224,224,120.87362484056122,54.42608761042819,127.27315848214286,118.51337292729592,116.17619977678571,attentive
attentive_0177.jpg,224,224,127.51576450892857,41.772918411061454,135.1513671875,125.12888632015306,119.76134008290816,attentive
attentive_0178.jpg,224,224,100.63305165816327,53.45005218431746,108.4114915497449,97.66535794005102,95.54316804846938,attentive
attentive_0179.jpg,224,224,121.76026387117346,52.60695442297757,133.38331074617346,118.32993861607143,108.90415736607143,attentive
attentive_0180.jpg,224,224,127.78260522959184,42.37008548692593,135.52535076530611,125.33209103954081,120.10018734056122,attentive
attentive_0181.jpg,224,224,103.62932477678571,55.91910412003042,111.76054288903062,100.51498724489795,98.37364477040816,attentive
attentive_0182.jpg,224,224,125.33858816964286,49.344891347416784,136.1321348852041,122.05606265943878,113.91517857142857,attentive
attentive_0183.jpg,224,224,127.88532366071429,42.313642233254285,135.79675542091837,125.39867665816327,119.91944355867346,attentive
attentive_0184.jpg,224,224,105.85724250637755,58.32862354674558,114.68879544005102,102.46560108418367,100.15529336734694,attentive
attentive_0185.jpg,224,224,127.83420360331633,47.40474423918615,138.09572305484693,124.71320950255102,116.91489955357143,attentive
attentive_0186.jpg,224,224,104.68512834821429,55.912369002477234,113.05215640943878,101.43040497448979,99.37992267219387,attentive
attentive_0187.jpg,224,224,128.37143255739795,41.631891352895984,136.3648756377551,125.8539740114796,120.33625637755102,attentive
attentive_0188.jpg,224,224,127.97895408163265,47.06768047472544,138.4063496492347,124.7919921875,116.98264110331633,attentive
attentive_0189.jpg,224,224,127.46516262755102,41.86585271329192,135.50837053571428,124.94929846938776,119.27690529336735,attentive
attentive_0190.jpg,224,224,109.4790338010204,58.03985870221948,117.82081074617346,106.1915058992347,104.38699776785714,attentive
attentive_0191.jpg,224,224,117.5372090242347,50.20473400686682,128.70174984056123,114.21121651785714,105.31742267219387,attentive
attentive_0192.jpg,224,224,127.07204639668367,41.47170114692103,135.04007892219389,124.54699457908163,119.06525031887755,attentive
attentive_0193.jpg,224,224,112.59115911989795,56.53970941203636,120.47207828443878,109.4390943877551,108.03493702168367,attentive
attentive_0194.jpg,224,224,127.67000159438776,46.30100260387157,137.88946906887756,124.52311862244898,117.01420998086735,attentive
attentive_0195.jpg,224,224,127.18249760841837,41.70535854526974,135.17683753188774,124.6529615752551,119.14570711096938,attentive
attentive_0196.jpg,224,224,126.36144770408163,46.99468283680841,136.61360012755102,123.20039461096938,115.72556600765306,attentive
attentive_0197.jpg,224,224,109.68126195790816,58.48464611301721,117.89574697066327,106.43676259566327,104.77311862244898,attentive
attentive_0198.jpg,224,224,127.04161352040816,41.65577254474598,134.9856505102041,124.53190768494898,119.05803571428571,attentive
attentive_0199.jpg,224,224,106.27547034438776,57.020738381455594,114.92424665178571,102.82912149234694,101.21534199617346,attentive
attentive_0200.jpg,224,224,125.47877471301021,47.83730586405949,135.8641581632653,122.2862324617347,114.6533203125,attentive
attentive_0201.jpg,224,224,122.27034837372449,54.85773535350547,129.83346619897958,119.45858577806122,116.63394850127551,attentive
attentive_0202.jpg,224,224,127.24663185586735,41.37656327266691,135.13534359056123,124.77537069515306,119.20083306760205,attentive
attentive_0203.jpg,224,224,110.6322943239796,57.57165078661569,119.43570631377551,107.18094308035714,105.18512834821429,attentive
attentive_0204.jpg,224,224,121.9287109375,51.18356858310542,133.38432716836735,118.47241709183673,109.59952965561224,attentive
attentive_0205.jpg,224,224,127.15483498086735,41.29126532689198,135.11449697066325,124.66033561862245,119.06273915816327,attentive
attentive_0206.jpg,224,224,110.88107860331633,58.29710185406122,119.54105548469387,107.47464923469387,105.56096540178571,attentive
attentive_0207.jpg,224,224,117.15798389668367,49.625262382849975,127.98228236607143,113.90738600127551,105.44459502551021,attentive
attentive_0208.jpg,224,224,128.02357700892858,47.138699827768434,138.58846859056123,124.78485730229592,116.93365353954081,attentive
attentive_0209.jpg,224,224,127.62617586096938,41.5624839795466,135.68771922831633,125.09470663265306,119.45599489795919,attentive
attentive_0210.jpg,224,224,109.82071109693878,58.30170315266951,118.95077327806122,106.22785794005102,104.21163504464286,attentive
attentive_0211.jpg,224,224,120.84064094387755,51.31750931112952,132.25422512755102,117.35154257015306,108.77654655612245,attentive
attentive_0212.jpg,224,224,122.44001116071429,54.94990932612041,130.2458346619898,119.5239556760204,116.68861607142857,attentive
attentive_0213.jpg,224,224,127.90164620535714,41.45848280000455,135.90816326530611,125.3833306760204,119.78621253188776,attentive
attentive_0214.jpg,224,224,108.70539700255102,57.517131081747415,117.93373325892857,105.05060188137755,103.14176100127551,attentive
attentive_0215.jpg,224,224,115.84012276785714,48.57047117475791,126.8089524872449,112.51765784438776,104.09211575255102,attentive
attentive_0216.jpg,224,224,127.51646205357143,46.1199396806159,138.02064732142858,124.25348772321429,116.65288185586735,attentive
attentive_0217.jpg,224,224,122.95278619260205,54.40019449709672,130.53780691964286,120.16639429209184,117.12189094387755,attentive
attentive_0218.jpg,224,224,128.2766661352041,41.37876502131155,136.15477519132654,125.81780133928571,120.1900709502551,attentive
attentive_0219.jpg,224,224,110.83350605867346,57.37642956610969,120.24412069515306,107.24711017219387,104.42667809311224,attentive
attentive_0220.jpg,224,224,127.79715401785714,46.72849243889771,138.1901307397959,124.626953125,116.76994977678571,attentive
attentive_0221.jpg,224,224,126.69764429209184,48.51122351200558,129.53981983418367,125.62167171556122,124.83553890306122,attentive
attentive_0222.jpg,224,224,127.75141501913265,48.751575229556984,130.7516940369898,126.65896045918367,125.53312340561224,attentive
attentive_0223.jpg,224,224,127.65158641581633,45.48120622250413,130.20619419642858,126.69874043367346,125.87693319515306,attentive
attentive_0224.jpg,224,224,120.46890943877551,54.3292917745947,122.61328125,119.60391422193878,119.39301658163265,attentive
attentive_0225.jpg,224,224,124.5092474489796,48.136887220674254,127.17729591836735,123.38113839285714,123.37960379464286,attentive
attentive_0226.jpg,224,224,129.61509486607142,49.63746103106584,133.15433673469389,128.42904974489795,126.42590082908163,attentive
attentive_0227.jpg,224,224,131.5919961734694,49.82132403376115,134.98250159438774,130.46831154336735,128.44479432397958,attentive
attentive_0228.jpg,224,224,131.8314134247449,50.069243532557095,135.25548070790816,130.6960299744898,128.6710578762755,attentive
attentive_0229.jpg,224,224,131.4938815369898,50.06726743460224,135.0694355867347,130.31965481505102,128.16695232780611,attentive
attentive_0230.jpg,224,224,130.55713887117346,49.13172440419747,133.9347297512755,129.4372409119898,127.4388352997449,attentive
attentive_0231.jpg,224,224,129.61565290178572,49.05137435319138,132.98842075892858,128.49368223852042,126.51702008928571,attentive
attentive_0232.jpg,224,224,127.50651705994898,44.40564609632441,129.91378348214286,126.60678411989795,125.84386957908163,attentive
attentive_0233.jpg,224,224,124.21506297831633,45.71465895481895,126.70394212372449,123.21408641581633,122.89979272959184,attentive
attentive_0234.jpg,224,224,126.66677295918367,43.674234332119916,129.12615593112244,125.74334343112245,125.02925701530613,attentive
attentive_0235.jpg,224,224,121.39899553571429,53.53496082226129,123.67757493622449,120.51317362882654,120.07260443239795,attentive
